"sg_uf;qt_votos_nom_validos;dt_carga";;
"AC;2406672;11/09/2022 04:34";;
"AL;8151401;11/09/2022 04:34";;
"AM;10269186;11/09/2022 04:34";;
"AP;2113134;11/09/2022 04:34";;
"BA;38247410;11/09/2022 04:34";;
"CE;25476655;11/09/2022 04:34";;
"DF;8518689;11/09/2022 04:34";;
"ES;11203060;11/09/2022 04:34";;
"GO;17446321;11/09/2022 04:34";;
"MA;18195431;11/09/2022 04:34";;
"MG;56946145;11/09/2022 04:34";;
"MS;7212449;11/09/2022 04:34";;
"MT;8595589;11/09/2022 04:34";;
"PA;22355490;11/09/2022 04:34";;
"PB;11258587;11/09/2022 04:34";;
"PE;23368676;11/09/2022 04:34";;
"PI;9882424;11/09/2022 04:34";;
"PR;31500443;11/09/2022 04:34";;
"RJ;44439124;11/09/2022 04:34";;
"RN;9377964;11/09/2022 04:34";;
"RO;4447865;11/09/2022 04:34";;
"RR;1556618;11/09/2022 04:34";;
"RS;33703866;11/09/2022 04:34";;
"SC;20853266;11/09/2022 04:34";;
"SE;5789199;11/09/2022 04:34";;
"SP;116799144;11/09/2022 04:34";;
"TO;4082316;11/09/2022 04:34";;
"ZZ;193381;11/09/2022 04:34";;
